DOCTYPE,DOCNUM,ITEMNUM,COUNTRY,GRCNAME1,MATERIAL,MTEXT,BRANCH,QUANTITY,SPRICE,GRANDTOTAL,CURRENCY,DUE_DATE,DELIVERED_DATE,DELIVERED_QTY,LATENCY_SHARE,GROUP,Period,GRANDTOTAL_NEW
SD,22050066,600,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050066,610,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050066,620,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050066,630,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050066,640,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050066,650,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050066,660,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050066,670,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050066,680,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050066,690,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050082,40,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0413-00,ÇEK VALF,Non-A,350,3830.0,1340.5,USD,2022-06-01,2022-06-01,350,0.0,CHKVLF,2022-06,1251.400298730396
SD,22050082,50,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0419-00,ÇEK VALF,Non-A,150,4462.0,669.3,USD,2022-06-01,2022-06-01,150,0.0,CHKVLF,2022-06,624.8132935026139
SD,22050083,40,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,036-1302-00,ÇEK VALF,Non-A,100,3753.0,375.3,USD,2022-05-25,2022-05-25,100,0.0,CHKVLF,2022-05,352.19594594594594
SD,22050180,570,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0725-00,ÇELİK RONDELA,Non-A,20,5911.0,118.22,EUR,2022-05-18,2022-05-20,20,2.0,CHKVLF,2022-05,118.22
SD,22050180,580,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0725-00,ÇELİK RONDELA,Non-A,20,5911.0,118.22,EUR,2022-05-18,2022-05-20,20,2.0,CHKVLF,2022-05,118.22
SD,22050181,410,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0944-00,ÇELİK RONDELA,Non-A,50,10695.0,534.75,EUR,2022-05-18,2022-05-20,50,2.0,CHKVLF,2022-05,534.75
SD,22050181,420,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0944-00,ÇELİK RONDELA,Non-A,50,10695.0,534.75,EUR,2022-05-18,2022-05-20,50,2.0,CHKVLF,2022-05,534.75
SD,22050181,430,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0944-00,ÇELİK RONDELA,Non-A,50,10695.0,534.75,EUR,2022-05-18,2022-05-20,50,2.0,CHKVLF,2022-05,534.75
SD,22050181,440,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0944-00,ÇELİK RONDELA,Non-A,50,10695.0,534.75,EUR,2022-05-18,2022-05-20,50,2.0,CHKVLF,2022-05,534.75
SD,22050181,450,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0944-00,ÇELİK RONDELA,Non-A,50,10695.0,534.75,EUR,2022-05-18,2022-05-20,50,2.0,CHKVLF,2022-05,534.75
SD,22050181,460,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0944-00,ÇELİK RONDELA,Non-A,50,10695.0,534.75,EUR,2022-05-18,2022-05-20,50,2.0,CHKVLF,2022-05,534.75
SD,22050181,470,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0944-00,ÇELİK RONDELA,Non-A,50,10695.0,534.75,EUR,2022-05-18,2022-05-20,50,2.0,CHKVLF,2022-05,534.75
SD,22050181,480,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0944-00,ÇELİK RONDELA,Non-A,50,10695.0,534.75,EUR,2022-05-18,2022-05-20,50,2.0,CHKVLF,2022-05,534.75
SD,22050181,490,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0944-00,ÇELİK RONDELA,Non-A,50,10695.0,534.75,EUR,2022-05-18,2022-05-20,50,2.0,CHKVLF,2022-05,534.75
SD,22050181,500,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0944-00,ÇELİK RONDELA,Non-A,50,10695.0,534.75,EUR,2022-05-18,2022-05-20,50,2.0,CHKVLF,2022-05,534.75
SD,22050197,120,UK,IFS Global Logistics Ltd,510-0419-00,ÇEK VALF,Non-A,200,3261.0,652.2,EUR,2022-06-24,2022-06-22,200,-2.0,CHKVLF,2022-06,652.2
SD,22050197,130,UK,IFS Global Logistics Ltd,510-0421-00,ÇEK VALF,Non-A,50,4334.0,216.7,EUR,2022-06-24,2022-06-22,50,-2.0,CHKVLF,2022-06,216.7
SD,22050197,150,UK,IFS Global Logistics Ltd,510-0643-00,ÇEK VALF,Non-A,200,2359.0,471.8,EUR,2022-06-24,2022-06-22,200,-2.0,CHKVLF,2022-06,471.8
SD,22050197,160,UK,IFS Global Logistics Ltd,510-0728-01, VALF AKSAMI,Non-A,300,843.0,252.9,EUR,2022-06-24,2022-06-22,300,-2.0,CHKVLF,2022-06,252.9
SD,22050197,170,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050197,180,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050197,190,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050197,200,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050197,210,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050197,220,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050197,230,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050197,240,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050197,250,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050197,260,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050197,270,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050197,280,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050197,290,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050197,300,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050197,310,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050197,320,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050197,330,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050197,340,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050198,310,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,KOMPRESÖR AKSAMI,Non-A,40,4211.0,168.44,EUR,2022-06-10,2022-06-09,40,-1.0,CHKVLF,2022-06,168.44
SD,22050198,320,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,3110.0,155.5,EUR,2022-06-10,2022-06-14,50,4.0,CHKVLF,2022-06,155.5
SD,22050198,330,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,3110.0,155.5,EUR,2022-06-10,2022-06-14,50,4.0,CHKVLF,2022-06,155.5
SD,22050198,340,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,3110.0,155.5,EUR,2022-06-10,2022-06-14,50,4.0,CHKVLF,2022-06,155.5
SD,22050200,20,CZ,RIECK PROJEKT KONTRAKT,510-0974-02,CEK.VALF,A,30,2450.0,73.5,EUR,2022-06-10,2022-06-09,30,-1.0,CHKVLF,2022-06,73.5
SD,22050200,30,CZ,RIECK PROJEKT KONTRAKT,510-0974-02,CEK.VALF,A,30,2450.0,73.5,EUR,2022-06-10,2022-06-09,30,-1.0,CHKVLF,2022-06,73.5
SD,22050200,40,CZ,RIECK PROJEKT KONTRAKT,510-0974-02,CEK.VALF,A,30,2450.0,73.5,EUR,2022-06-10,2022-06-09,30,-1.0,CHKVLF,2022-06,73.5
SD,22050200,50,CZ,RIECK PROJEKT KONTRAKT,510-0974-02,CEK.VALF,A,30,2450.0,73.5,EUR,2022-06-10,2022-06-09,30,-1.0,CHKVLF,2022-06,73.5
SD,22050200,60,CZ,RIECK PROJEKT KONTRAKT,510-0974-02,CEK.VALF,A,30,2450.0,73.5,EUR,2022-06-10,2022-06-09,30,-1.0,CHKVLF,2022-06,73.5
SD,22050200,70,CZ,RIECK PROJEKT KONTRAKT,510-0974-04,CEK.VALF,A,30,2500.0,75.0,EUR,2022-06-10,2022-06-09,30,-1.0,CHKVLF,2022-06,75.0
SD,22050200,80,CZ,RIECK PROJEKT KONTRAKT,510-0975-00,CEK.VALF,A,30,2250.0,67.5,EUR,2022-06-10,2022-06-09,30,-1.0,CHKVLF,2022-06,67.5
SD,22050201,100,CZ,RIECK PROJEKT KONTRAKT,510-0974-02,CEK.VALF,A,30,2450.0,73.5,EUR,2022-06-17,2022-06-16,30,-1.0,CHKVLF,2022-06,73.5
SD,22050201,110,CZ,RIECK PROJEKT KONTRAKT,510-0975-00,CEK.VALF,A,30,2250.0,67.5,EUR,2022-06-17,2022-06-16,30,-1.0,CHKVLF,2022-06,67.5
SD,22050306,20,CZ,RIECK PROJEKT KONTRAKT,510-0974-02,CEK.VALF,A,30,2450.0,73.5,EUR,2022-06-17,2022-06-16,30,-1.0,CHKVLF,2022-06,73.5
SD,22050306,30,CZ,RIECK PROJEKT KONTRAKT,510-0974-04,CEK.VALF,A,30,2500.0,75.0,EUR,2022-06-17,2022-06-16,30,-1.0,CHKVLF,2022-06,75.0
SD,22050306,40,CZ,RIECK PROJEKT KONTRAKT,510-0974-04,CEK.VALF,A,30,2500.0,75.0,EUR,2022-06-17,2022-06-16,30,-1.0,CHKVLF,2022-06,75.0
SD,22050306,50,CZ,RIECK PROJEKT KONTRAKT,510-0974-04,CEK.VALF,A,30,2500.0,75.0,EUR,2022-06-17,2022-06-16,30,-1.0,CHKVLF,2022-06,75.0
SD,22050306,60,CZ,RIECK PROJEKT KONTRAKT,510-0974-04,CEK.VALF,A,30,2500.0,75.0,EUR,2022-06-17,2022-06-16,30,-1.0,CHKVLF,2022-06,75.0
SD,22050306,70,CZ,RIECK PROJEKT KONTRAKT,510-0975-00,CEK.VALF,A,30,2250.0,67.5,EUR,2022-06-17,2022-06-16,30,-1.0,CHKVLF,2022-06,67.5
SD,22050306,80,CZ,RIECK PROJEKT KONTRAKT,510-0975-00,CEK.VALF,A,30,2250.0,67.5,EUR,2022-06-17,2022-06-16,30,-1.0,CHKVLF,2022-06,67.5
SD,22050307,180,CZ,RIECK PROJEKT KONTRAKT,510-0974-02,CEK.VALF,A,30,2450.0,73.5,EUR,2022-06-24,2022-06-23,30,-1.0,CHKVLF,2022-06,73.5
SD,22050311,60,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0935-00,ÇELİK RONDELA,Non-A,40,7500.0,300.0,EUR,2022-06-24,2022-06-23,40,-1.0,CHKVLF,2022-06,300.0
SD,22050311,210,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,KOMPRESÖR AKSAMI,Non-A,40,4211.0,168.44,EUR,2022-06-24,2022-06-23,40,-1.0,CHKVLF,2022-06,168.44
SD,22050311,220,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,KOMPRESÖR AKSAMI,Non-A,40,4211.0,168.44,EUR,2022-06-24,2022-06-23,40,-1.0,CHKVLF,2022-06,168.44
SD,22050312,190,UK,IFS Global Logistics Ltd,510-0413-00,ÇEK VALF,Non-A,200,2826.0,565.2,EUR,2022-06-24,2022-06-22,200,-2.0,CHKVLF,2022-06,565.2
SD,22050312,200,UK,IFS Global Logistics Ltd,510-0413-00,ÇEK VALF,Non-A,200,2826.0,565.2,EUR,2022-06-24,2022-06-22,200,-2.0,CHKVLF,2022-06,565.2
SD,22050312,210,UK,IFS Global Logistics Ltd,510-0413-00,ÇEK VALF,Non-A,200,2826.0,565.2,EUR,2022-06-24,2022-06-22,200,-2.0,CHKVLF,2022-06,565.2
SD,22050312,220,UK,IFS Global Logistics Ltd,510-0419-00,ÇEK VALF,Non-A,200,3261.0,652.2,EUR,2022-06-24,2022-06-22,200,-2.0,CHKVLF,2022-06,652.2
SD,22050312,230,UK,IFS Global Logistics Ltd,510-0421-00,ÇEK VALF,Non-A,50,4334.0,216.7,EUR,2022-06-24,2022-06-22,50,-2.0,CHKVLF,2022-06,216.7
SD,22050312,240,UK,IFS Global Logistics Ltd,510-0421-00,ÇEK VALF,Non-A,50,4334.0,216.7,EUR,2022-06-24,2022-06-22,50,-2.0,CHKVLF,2022-06,216.7
SD,22050312,250,UK,IFS Global Logistics Ltd,510-0421-00,ÇEK VALF,Non-A,50,4334.0,216.7,EUR,2022-06-24,2022-06-22,50,-2.0,CHKVLF,2022-06,216.7
SD,22050312,300,UK,IFS Global Logistics Ltd,510-0643-00,ÇEK VALF,Non-A,200,2359.0,471.8,EUR,2022-06-24,2022-06-22,200,-2.0,CHKVLF,2022-06,471.8
SD,22050312,310,UK,IFS Global Logistics Ltd,510-0643-00,ÇEK VALF,Non-A,200,2359.0,471.8,EUR,2022-06-24,2022-06-22,200,-2.0,CHKVLF,2022-06,471.8
SD,22050312,320,UK,IFS Global Logistics Ltd,510-0643-00,ÇEK VALF,Non-A,200,2359.0,471.8,EUR,2022-06-24,2022-06-22,200,-2.0,CHKVLF,2022-06,471.8
SD,22050312,330,UK,IFS Global Logistics Ltd,510-0644-00,ÇEK VALF,Non-A,200,2269.0,453.8,EUR,2022-06-24,2022-06-22,200,-2.0,CHKVLF,2022-06,453.8
SD,22050312,340,UK,IFS Global Logistics Ltd,510-0644-00,ÇEK VALF,Non-A,200,2269.0,453.8,EUR,2022-06-24,2022-06-22,200,-2.0,CHKVLF,2022-06,453.8
SD,22050312,350,UK,IFS Global Logistics Ltd,510-0644-00,ÇEK VALF,Non-A,200,2269.0,453.8,EUR,2022-06-24,2022-06-22,200,-2.0,CHKVLF,2022-06,453.8
SD,22050312,360,UK,IFS Global Logistics Ltd,510-0723-00,ÇEK VALF,Non-A,50,4020.0,201.0,EUR,2022-06-24,2022-06-22,50,-2.0,CHKVLF,2022-06,201.0
SD,22050312,370,UK,IFS Global Logistics Ltd,510-0723-00,ÇEK VALF,Non-A,50,4020.0,201.0,EUR,2022-06-24,2022-06-22,50,-2.0,CHKVLF,2022-06,201.0
SD,22050312,380,UK,IFS Global Logistics Ltd,510-0723-00,ÇEK VALF,Non-A,50,4020.0,201.0,EUR,2022-06-24,2022-06-22,50,-2.0,CHKVLF,2022-06,201.0
SD,22050312,390,UK,IFS Global Logistics Ltd,510-0724-00,ÇELİK RONDELA,Non-A,300,961.0,288.3,EUR,2022-06-24,2022-06-22,300,-2.0,CHKVLF,2022-06,288.3
SD,22050312,400,UK,IFS Global Logistics Ltd,510-0728-01, VALF AKSAMI,Non-A,300,843.0,252.9,EUR,2022-06-24,2022-06-22,300,-2.0,CHKVLF,2022-06,252.9
SD,22050312,410,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050312,420,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050312,430,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050312,440,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050312,450,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050312,460,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050312,470,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050312,480,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,103.5
SD,22050312,490,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050312,500,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050312,510,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050312,520,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050312,530,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050312,540,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050312,550,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050312,560,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050312,570,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050312,580,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050312,590,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-06-24,2022-06-22,100,-2.0,CHKVLF,2022-06,77.1
SD,22050362,130,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0419-00,ÇEK VALF,Non-A,1000,4462.0,4462.0,USD,2022-06-17,2022-06-17,1000,0.0,CHKVLF,2022-06,4255.19740606523
SD,22050362,150,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0413-00,ÇEK VALF,Non-A,2000,3830.0,7660.0,USD,2022-06-17,2022-06-17,200,0.0,CHKVLF,2022-06,7304.978065992752
SD,22050362,150,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0413-00,ÇEK VALF,Non-A,2000,3830.0,7660.0,USD,2022-06-17,2022-06-17,1800,0.0,CHKVLF,2022-06,7304.978065992752
SD,22050362,170,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0725-00,ÇELİK RONDELA,Non-A,200,6800.0,1360.0,USD,2022-06-17,2022-06-17,200,0.0,CHKVLF,2022-06,1296.967385084875
SD,22050362,270,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0643-00,ÇEK VALF,Non-A,300,3331.0,999.3,USD,2022-06-17,2022-06-17,300,0.0,CHKVLF,2022-06,952.9849322906732
SD,22050392,20,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0935-00,ÇELİK RONDELA,Non-A,40,7500.0,300.0,EUR,2022-07-07,2022-07-07,40,0.0,CHKVLF,2022-07,300.0
SD,22050392,30,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0935-00,ÇELİK RONDELA,Non-A,40,7500.0,300.0,EUR,2022-07-07,2022-07-07,40,0.0,CHKVLF,2022-07,300.0
SD,22050392,40,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0935-00,ÇELİK RONDELA,Non-A,40,7500.0,300.0,EUR,2022-07-07,2022-07-07,40,0.0,CHKVLF,2022-07,300.0
SD,22050393,100,UK,IFS Global Logistics Ltd,510-0413-00,ÇEK VALF,Non-A,200,2826.0,565.2,EUR,2022-07-07,2022-07-07,200,0.0,CHKVLF,2022-07,565.2
SD,22050393,110,UK,IFS Global Logistics Ltd,510-0723-00,ÇEK VALF,Non-A,50,4020.0,201.0,EUR,2022-07-07,2022-07-07,50,0.0,CHKVLF,2022-07,201.0
SD,22050393,120,UK,IFS Global Logistics Ltd,510-0723-00,ÇEK VALF,Non-A,50,4020.0,201.0,EUR,2022-07-07,2022-07-07,50,0.0,CHKVLF,2022-07,201.0
SD,22050393,130,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5911.0,118.22,EUR,2022-07-07,2022-07-07,20,0.0,CHKVLF,2022-07,118.22
SD,22050393,140,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5911.0,118.22,EUR,2022-07-07,2022-07-07,20,0.0,CHKVLF,2022-07,118.22
SD,22050393,150,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5911.0,118.22,EUR,2022-07-07,2022-07-07,20,0.0,CHKVLF,2022-07,118.22
SD,22050393,160,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5911.0,118.22,EUR,2022-07-07,2022-07-07,20,0.0,CHKVLF,2022-07,118.22
SD,22050393,170,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5911.0,118.22,EUR,2022-07-07,2022-07-07,20,0.0,CHKVLF,2022-07,118.22
SD,22050393,180,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-07-07,2022-07-07,100,0.0,CHKVLF,2022-07,103.5
SD,22050393,190,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-07-07,2022-07-07,100,0.0,CHKVLF,2022-07,103.5
SD,22050393,200,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-07-07,2022-07-07,100,0.0,CHKVLF,2022-07,103.5
SD,22050393,210,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-07-07,2022-07-07,100,0.0,CHKVLF,2022-07,103.5
SD,22050393,220,UK,IFS Global Logistics Ltd,510-0800-01,ÇEK VALF,Non-A,100,1035.0,103.5,EUR,2022-07-07,2022-07-07,100,0.0,CHKVLF,2022-07,103.5
SD,22050393,230,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-07-07,2022-07-07,100,0.0,CHKVLF,2022-07,77.1
SD,22050393,240,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-07-07,2022-07-07,100,0.0,CHKVLF,2022-07,77.1
SD,22050393,250,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-07-07,2022-07-07,100,0.0,CHKVLF,2022-07,77.1
SD,22050393,260,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-07-07,2022-07-07,100,0.0,CHKVLF,2022-07,77.1
SD,22050393,270,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-07-07,2022-07-07,100,0.0,CHKVLF,2022-07,77.1
SD,22050393,280,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-07-07,2022-07-07,100,0.0,CHKVLF,2022-07,77.1
SD,22050393,290,UK,IFS Global Logistics Ltd,510-0801-01,ÇEK VALF,Non-A,100,771.0,77.1,EUR,2022-07-07,2022-07-07,100,0.0,CHKVLF,2022-07,77.1
